0 verbose cli C:\Program Files\nodejs\node.exe C:\Users\Karthik\AppData\Roaming\npm\node_modules\npm\bin\npm-cli.js
1 info using npm@10.9.2
2 info using node@v22.12.0
3 silly config load:file:C:\Users\Karthik\AppData\Roaming\npm\node_modules\npm\npmrc
4 silly config load:file:E:\smartparkingcopy\backend\.npmrc
5 silly config load:file:C:\Users\Karthik\.npmrc
6 silly config load:file:C:\Users\Karthik\AppData\Roaming\npm\etc\npmrc
7 verbose title npm install
8 verbose argv "install" "--cache" "e:\\smartparkingcopy\\.npm-cache"
9 verbose logfile logs-max:10 dir:e:\smartparkingcopy\.npm-cache\_logs\2026-04-09T11_19_59_370Z-
10 verbose logfile e:\smartparkingcopy\.npm-cache\_logs\2026-04-09T11_19_59_370Z-debug-0.log
11 silly logfile done cleaning log files
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\inherits',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\inherits'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\inherits'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\ipaddr.js',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\ipaddr.js'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\ipaddr.js'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\is-extglob',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\is-extglob'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\is-extglob'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\is-glob',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\is-glob'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\is-glob'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\is-promise',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\is-promise'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\is-promise'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\is-number',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\is-number'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\is-number'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\kareem',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\kareem'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\kareem'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\math-intrinsics',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\math-intrinsics'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\math-intrinsics'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\media-typer',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\media-typer'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\media-typer'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\memory-pager',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\memory-pager'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\memory-pager'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\merge-descriptors',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\merge-descriptors'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\merge-descriptors'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mime-db',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mime-db'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mime-db'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mime-types',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mime-types'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mime-types'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mongodb-connection-string-url',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mongodb-connection-string-url'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mongodb-connection-string-url'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mongodb',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mongodb'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mongodb'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mongoose',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mongoose'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mongoose'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mpath',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mpath'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mpath'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\mquery',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\mquery'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\mquery'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\ms',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\ms'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\ms'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\negotiator',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\negotiator'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\negotiator'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\normalize-path',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\normalize-path'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\normalize-path'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\object-assign',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\object-assign'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\object-assign'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\object-inspect',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\object-inspect'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\object-inspect'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\on-finished',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\on-finished'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\on-finished'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\once',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\once'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\once'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\parseurl',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\parseurl'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\parseurl'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\picomatch',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\picomatch'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\picomatch'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\path-to-regexp',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\path-to-regexp'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\path-to-regexp'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\proxy-addr',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\proxy-addr'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\proxy-addr'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\proxy-from-env',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\proxy-from-env'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\proxy-from-env'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\pstree.remy',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\pstree.remy'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\pstree.remy'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\punycode',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\punycode'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\punycode'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\qs',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\qs'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\qs'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\range-parser',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\range-parser'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\range-parser'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\razorpay',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\razorpay'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\razorpay'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\raw-body',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\raw-body'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\raw-body'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\router',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\router'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\router'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\readdirp',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\readdirp'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\readdirp'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\safer-buffer',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\safer-buffer'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\safer-buffer'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\semver',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\semver'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\semver'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\serve-static',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\serve-static'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\serve-static'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\send',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\send'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\send'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\setprototypeof',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\setprototypeof'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\setprototypeof'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\side-channel',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\side-channel'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\side-channel'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\side-channel-list',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\side-channel-list'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\side-channel-list'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\side-channel-map',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\side-channel-map'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\side-channel-map'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\side-channel-weakmap',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\side-channel-weakmap'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\side-channel-weakmap'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\sift',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\sift'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\sift'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\simple-update-notifier',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\simple-update-notifier'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\simple-update-notifier'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   [
266 warn cleanup     '\\\\?\\E:\\smartparkingcopy\\backend\\node_modules\\sparse-bitfield',
266 warn cleanup     [Error: EPERM: operation not permitted, rmdir 'E:\smartparkingcopy\backend\node_modules\sparse-bitfield'] {
266 warn cleanup       errno: -4048,
266 warn cleanup       code: 'EPERM',
266 warn cleanup       syscall: 'rmdir',
266 warn cleanup       path: 'E:\\smartparkingcopy\\backend\\node_modules\\sparse-bitfield'
266 warn cleanup     }
266 warn cleanup   ],
266 warn cleanup   ... 22 more items
266 warn cleanup ]
267 verbose stack Error: request to https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz failed: cache mode is 'only-if-cached' but no cached response is available.
267 verbose stack     at cacheFetch (C:\Users\Karthik\AppData\Roaming\npm\node_modules\npm\node_modules\make-fetch-happen\lib\cache\index.js:12:13)
267 verbose stack     at async fetch (C:\Users\Karthik\AppData\Roaming\npm\node_modules\npm\node_modules\make-fetch-happen\lib\fetch.js:98:7)
268 error code ENOTCACHED
269 error request to https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz failed: cache mode is 'only-if-cached' but no cached response is available.
270 silly unfinished npm timer reify 1775733600846
271 silly unfinished npm timer reify:unpack 1775733601555
272 silly unfinished npm timer reifyNode:node_modules/wrappy 1775733601555
273 silly unfinished npm timer reifyNode:node_modules/whatwg-url 1775733601555
274 silly unfinished npm timer reifyNode:node_modules/webidl-conversions 1775733601555
275 silly unfinished npm timer reifyNode:node_modules/vary 1775733601555
276 silly unfinished npm timer reifyNode:node_modules/unpipe 1775733601555
277 silly unfinished npm timer reifyNode:node_modules/undefsafe 1775733601555
278 silly unfinished npm timer reifyNode:node_modules/type-is 1775733601555
279 silly unfinished npm timer reifyNode:node_modules/tr46 1775733601555
280 silly unfinished npm timer reifyNode:node_modules/touch 1775733601555
281 silly unfinished npm timer reifyNode:node_modules/toidentifier 1775733601555
282 silly unfinished npm timer reifyNode:node_modules/to-regex-range 1775733601555
283 silly unfinished npm timer reifyNode:node_modules/statuses 1775733601555
284 silly unfinished npm timer reifyNode:node_modules/sparse-bitfield 1775733601555
285 silly unfinished npm timer reifyNode:node_modules/simple-update-notifier 1775733601555
286 silly unfinished npm timer reifyNode:node_modules/sift 1775733601555
287 silly unfinished npm timer reifyNode:node_modules/side-channel-weakmap 1775733601555
288 silly unfinished npm timer reifyNode:node_modules/side-channel-map 1775733601555
289 silly unfinished npm timer reifyNode:node_modules/side-channel-list 1775733601556
290 silly unfinished npm timer reifyNode:node_modules/side-channel 1775733601556
291 silly unfinished npm timer reifyNode:node_modules/setprototypeof 1775733601556
292 silly unfinished npm timer reifyNode:node_modules/serve-static 1775733601556
293 silly unfinished npm timer reifyNode:node_modules/send 1775733601556
294 silly unfinished npm timer reifyNode:node_modules/semver 1775733601556
295 silly unfinished npm timer reifyNode:node_modules/safer-buffer 1775733601556
296 silly unfinished npm timer reifyNode:node_modules/router 1775733601556
297 silly unfinished npm timer reifyNode:node_modules/readdirp 1775733601556
298 silly unfinished npm timer reifyNode:node_modules/razorpay 1775733601556
299 silly unfinished npm timer reifyNode:node_modules/raw-body 1775733601556
300 silly unfinished npm timer reifyNode:node_modules/range-parser 1775733601556
301 silly unfinished npm timer reifyNode:node_modules/qs 1775733601556
302 silly unfinished npm timer reifyNode:node_modules/punycode 1775733601556
303 silly unfinished npm timer reifyNode:node_modules/pstree.remy 1775733601556
304 silly unfinished npm timer reifyNode:node_modules/proxy-from-env 1775733601556
